,Year,Type,Country,Sex ,Age,Fatal (Y/N),Month,Day,date_clean,Age_clean,Species_clean_2,Time_clean,Activity_clean_1,Activity_clean_2
5305,1916,Unprovoked,usa,M,24,Y,07,12,1916-07-12,24.0,other/NA,,swimming,swimming
5306,1916,Unprovoked,usa,M,10,Y,07,12,1916-07-12,10.0,other/NA,,swimming,swimming
5307,1916,Sea Disaster,bahamas,M,,Y,07,11,1916-07-11,,other/NA,,,Other
5308,1916,Unprovoked,spain,M,,N,07,08,1916-07-08,,other/NA,,diving,diving
5309,1916,Unprovoked,philippines,M,,N,07,07,1916-07-07,,other/NA,,bathing,bathing
5310,1916,Unprovoked,usa,M,,Y,07,06,1916-07-06,,white shark,,swimming,swimming
5311,1916,Unprovoked,usa,M,24,Y,07,01,1916-07-01,24.0,white shark,P.M.,swimming,swimming
5312,1916,Unprovoked,usa,M,10 or 12,N,06,30,1916-06-30,10.0,other/NA,,swimming,swimming
5313,1916,Unprovoked,atlantic ocean,M,,Y,06,24,1916-06-24,,other/NA,,,Other
5314,1916,Provoked,usa,M,26,N,06,23,1916-06-23,26.0,other/NA,P.M.,,Other
5315,1916,Unprovoked,australia,M,,Y,04,25,1916-04-25,,other/NA,,swimming,swimming
5316,1916,Unprovoked,australia,M,17,Y,04,03,1916-04-03,17.0,other/NA,,clinging,Other
5317,1916,Unprovoked,australia,M,,N,03,19,1916-03-19,,other/NA,,bathing,bathing
5318,1915,Unprovoked,australia,M,,N,12,09,1915-12-09,,other/NA,,diving,diving
5319,1915,Unprovoked,australia,M,10,N,11,10,1915-11-10,10.0,other/NA,,bathing,bathing
5320,1915,Unprovoked,australia,M,,N,11,08,1915-11-08,,other/NA,,bathing,bathing
5321,1915,Unprovoked,usa,M,,N,08,03,1915-08-03,,other/NA,,,Other
5322,1915,Unprovoked,mexico,M,,Y,07,06,1915-07-06,,other/NA,,fishing,fishing
5323,1915,Unprovoked,mexico,M,,Y,07,06,1915-07-06,,other/NA,,wading,wading
5324,1915,Invalid,egypt,M,,UNKNOWN,05,15,1915-05-15,,other/NA,,,Other
5325,1915,Unprovoked,australia,M,,N,03,29,1915-03-29,,other/NA,,skin diving,Other
5326,1915,Unprovoked,australia,M,,N,02,06,1915-02-06,,other/NA,P.M.,swimming,swimming
5327,1915,Invalid,new zealand,M,,UNKNOWN,01,13,1915-01-13,,other/NA,,fishing,fishing
5328,1915,Unprovoked,australia,M,17,Y,01,01,1915-01-01,17.0,other/NA,,bathing,bathing
5330,1914,Unprovoked,australia,M,,N,12,04,1914-12-04,,other/NA,,swimming,swimming
5331,1914,Sea Disaster,samoa,F,,N,10,17,1914-10-17,,other/NA,,,Other
5332,1914,Unprovoked,jamaica,M,,Y,09,26,1914-09-26,,other/NA,,,Other
5333,1914,Unprovoked,usa,M,17,Y,09,09,1914-09-09,17.0,other/NA,,swimming,swimming
5334,1914,Unprovoked,croatia,F,,N,07,15,1914-07-15,,other/NA,P.M.,washing,Other
5335,1914,Provoked,usa,M,,N,07,08,1914-07-08,,other/NA,P.M.,fishing,fishing
5336,1914,Unprovoked,croatia,M,,N,07,07,1914-07-07,,other/NA,,,Other
5337,1914,Boat,montenegro,M,,N,06,12,1914-06-12,,other/NA,,fishing,fishing
5338,1914,Unprovoked,australia,M,43,Y,06,10,1914-06-10,43.0,other/NA,,bathing,bathing
5339,1914,Sea Disaster,new caledonia,M,,Y,05,31,1914-05-31,,other/NA,,swimming,swimming
5340,1914,Provoked,usa,F,,N,05,14,1914-05-14,,other/NA,,fishing,fishing
5341,1914,Invalid,usa,M,,UNKNOWN,03,14,1914-03-14,,other/NA,,swimming,swimming
5342,1914,Sea Disaster,guyana,M,,Y,03,10,1914-03-10,,other/NA,,,Other
5343,1914,Unprovoked,usa,M,,Y,03,03,1914-03-03,,other/NA,,sea while picking,Other
5344,1914,Unprovoked,australia,M,,N,02,09,1914-02-09,,tiger shark,,wading,wading
5345,1914,Unprovoked,australia,M,,N,02,03,1914-02-03,,other/NA,,canoeing,Other
5346,1914,Unprovoked,australia,F,,N,01,17,1914-01-17,,other/NA,,wading,wading
5348,1913,Provoked,usa,,,N,12,30,1913-12-30,,other/NA,,fishing,fishing
5349,1913,Sea Disaster,cuba,M,,Y,12,26,1913-12-26,,other/NA,,,Other
5350,1913,Unprovoked,nigeria,M,,Y,11,27,1913-11-27,,other/NA,,,Other
5351,1913,Unprovoked,australia,M,12,N,11,21,1913-11-21,12.0,other/NA,,swimming,swimming
5352,1913,Unprovoked,usa,M,,N,09,21,1913-09-21,,other/NA,,,Other
5353,1913,Provoked,croatia,M,,N,09,03,1913-09-03,,other/NA,A.M.,,Other
5354,1913,Invalid,usa,M,,UNKNOWN,08,27,1913-08-27,,other/NA,,,Other
5355,1913,Invalid,usa,F,,UNKNOWN,08,27,1913-08-27,,other/NA,,,Other
5356,1913,Invalid,italy,,,UNKNOWN,08,26,1913-08-26,,other/NA,,,Other
5357,1913,Unprovoked,usa,M,,Y,07,12,1913-07-12,,other/NA,,,Other
5358,1913,Unprovoked,costa rica,M,,Y,07,10,1913-07-10,,other/NA,P.M.,swimming,swimming
5359,1913,Provoked,usa,M,,N,05,21,1913-05-21,,other/NA,,fishing,fishing
5360,1913,Provoked,australia,M,,N,05,02,1913-05-02,,other/NA,,hauling,Other
5361,1913,Unprovoked,samoa,M,,N,03,27,1913-03-27,,other/NA,,,Other
5362,1913,Unprovoked,australia,M,,N,01,01,1913-01-01,,tiger shark,,diving,diving
5366,1912,Sea Disaster,philippines,F,19,Y,11,30,1912-11-30,19.0,other/NA,P.M.,swimming,swimming
5367,1912,Unprovoked,usa,M,12,Y,08,30,1912-08-30,12.0,other/NA,,swimming,swimming
5368,1912,Unprovoked,usa,M,,N,07,23,1912-07-23,,other/NA,A.M.,swimming,swimming
5369,1912,Unprovoked,solomon islands,M,,Y,07,06,1912-07-06,,other/NA,,bathing,bathing
5370,1912,Invalid,south africa,M,,UNKNOWN,05,04,1912-05-04,,other/NA,,,Other
5371,1912,Unprovoked,new zealand,M,,N,03,18,1912-03-18,,other/NA,,swimming,swimming
5372,1912,Provoked,australia,M,,N,02,22,1912-02-22,,other/NA,A.M.,hard hat diving,Other
5373,1912,Unprovoked,australia,M,18,N,02,19,1912-02-19,18.0,other/NA,,swimming,swimming
5374,1912,Unprovoked,new caledonia,M,,N,02,03,1912-02-03,,other/NA,,swimming,swimming
5375,1912,Unprovoked,australia,M,21,Y,01,26,1912-01-26,21.0,other/NA,,swimming,swimming
5376,1912,Unprovoked,fiji,M,7,Y,01,13,1912-01-13,,other/NA,,,Other
5377,1912,Unprovoked,australia,M,,N,01,06,1912-01-06,,other/NA,,,Other
5378,1912,Unprovoked,australia,M,,Y,01,01,1912-01-01,,other/NA,,bathing,bathing
5380,1911,Invalid,usa,M,,UNKNOWN,11,08,1911-11-08,,other/NA,,,Other
5381,1911,Unprovoked,usa,M,,Y,10,26,1911-10-26,,other/NA,A.M.,,Other
5382,1911,Unprovoked,australia,M,23,N,10,25,1911-10-25,23.0,other/NA,A.M.,diving,diving
5383,1911,Unprovoked,usa,M,,Y,09,23,1911-09-23,,other/NA,,,Other
5384,1911,Unprovoked,usa,M,,Y,09,20,1911-09-20,,other/NA,,swimming,swimming
5385,1911,Unprovoked,usa,M,,N,09,17,1911-09-17,,other/NA,,bathing,bathing
5386,1911,Unprovoked,spain,M,,Y,07,31,1911-07-31,,other/NA,,bathing,bathing
5387,1911,Provoked,usa,M,,N,07,16,1911-07-16,,other/NA,,fishing,fishing
5388,1911,Unprovoked,south africa,M,64,Y,05,09,1911-05-09,64.0,other/NA,A.M.,bathing,bathing
5389,1911,Provoked,usa,M,,N,05,01,1911-05-01,,other/NA,,fishing,fishing
5390,1911,Unprovoked,south africa,M,,Y,05,01,1911-05-01,,other/NA,,swimming,swimming
5391,1911,Boat,new zealand,,,N,04,08,1911-04-08,,other/NA,,fishing,fishing
5392,1911,Unprovoked,australia,M,,Y,03,29,1911-03-29,,other/NA,,swimming,swimming
5393,1911,Sea Disaster,australia,M,22,N,01,04,1911-01-04,22.0,other/NA,,glenbank foundered during,Other
5396,1910,Invalid,croatia,M,,UNKNOWN,12,25,1910-12-25,,other/NA,,,Other
5397,1910,Sea Disaster,australia,M,,Y,12,23,1910-12-23,,other/NA,,shipwrecked pearling,Other
5398,1910,Provoked,north atlantic ocean,M,,N,11,28,1910-11-28,,other/NA,P.M.,fishing,fishing
5399,1910,Unprovoked,australia,M,,N,11,24,1910-11-24,,other/NA,,bathing,bathing
5400,1910,Unprovoked,mexico,M,,N,06,25,1910-06-25,,other/NA,,swimming,swimming
5401,1910,Sea Disaster,mozambique,,,Y,06,08,1910-06-08,,other/NA,,,Other
5402,1910,Invalid,usa,M,,UNKNOWN,05,16,1910-05-16,,other/NA,,,Other
5403,1910,Unprovoked,panama,M,,Y,03,31,1910-03-31,,other/NA,,,Other
5404,1910,Unprovoked,new zealand,M,,N,03,08,1910-03-08,,other/NA,,swimming,swimming
5405,1910,Invalid,usa,M,,UNKNOWN,03,01,1910-03-01,,other/NA,,hard hat diving,Other
5406,1910,Unprovoked,australia,M,,N,02,16,1910-02-16,,other/NA,,surf bathing,Other
5407,1910,Unprovoked,australia,M,,Y,01,26,1910-01-26,,other/NA,A.M.,,Other
5410,1909,Unprovoked,usa,M,,N,12,26,1909-12-26,,other/NA,,,Other
5411,1909,Unprovoked,australia,M,,Y,12,15,1909-12-15,,other/NA,,,Other
5412,1909,Provoked,australia,M,,N,12,05,1909-12-05,,other/NA,,fishing,fishing
5413,1909,Sea Disaster,indonesia,,,Y,11,14,1909-11-14,,other/NA,A.M.,jumped overboard expecting,Other
5414,1909,Provoked,usa,M,,N,09,04,1909-09-04,,other/NA,,seine netting,Other
5415,1909,Unprovoked,usa,M,,Y,08,13,1909-08-13,,other/NA,,overboard from fishing,Other
5416,1909,Unprovoked,usa,M,,N,07,24,1909-07-24,,other/NA,,overboard while fishing,Other
5417,1909,Unprovoked,usa,M,16,N,07,15,1909-07-15,16.0,other/NA,,swimming,swimming
5418,1909,Unprovoked,mexico,F,,Y,06,26,1909-06-26,,other/NA,,bathing,bathing
5419,1909,Unprovoked,south africa,M,,Y,06,26,1909-06-26,,other/NA,,,Other
5420,1909,Sea Disaster,australia,M,,Y,06,18,1909-06-18,,other/NA,,,Other
5421,1909,Provoked,spain,M,,N,04,27,1909-04-27,,other/NA,A.M.,fishing,fishing
5422,1909,Invalid,usa,F,19,UNKNOWN,04,10,1909-04-10,19.0,other/NA,,waves while gathering,Other
5423,1909,Unprovoked,tunisia,M,,Y,04,09,1909-04-09,,other/NA,,diving,diving
5424,1909,Sea Disaster,south africa,F,,Y,03,06,1909-03-06,,other/NA,,,Other
5425,1909,Invalid,,M,36,UNKNOWN,01,17,1909-01-17,36.0,other/NA,,,Other
5426,1909,Invalid,italy,,,UNKNOWN,01,01,1909-01-01,,other/NA,P.M.,killing,Other
5428,1908,Unprovoked,south africa,M,16,Y,12,31,1908-12-31,16.0,other/NA,,swimming,swimming
5429,1908,Unprovoked,mexico,M,,Y,12,16,1908-12-16,,other/NA,,swimming,swimming
5430,1908,Unprovoked,australia,M,,Y,09,21,1908-09-21,,other/NA,,,Other
5431,1908,Unprovoked,usa,M,,N,09,05,1908-09-05,,other/NA,,on fishing,Other
5432,1908,Unprovoked,spain,M,,Y,08,28,1908-08-28,,other/NA,P.M.,,Other
5433,1908,Invalid,spain,,,UNKNOWN,07,18,1908-07-18,,other/NA,,,Other
5434,1908,Unprovoked,croatia,F,,Y,07,08,1908-07-08,,other/NA,A.M.,boating,Other
5435,1908,Unprovoked,egypt,M,,Y,06,18,1908-06-18,,other/NA,,,Other
5436,1908,Sea Disaster,usa,M,,Y,06,08,1908-06-08,,other/NA,,,Other
5437,1908,Sea Disaster,papua new guinea,,,Y,06,02,1908-06-02,,other/NA,,,Other
5438,1908,Sea Disaster,indonesia,F,,Y,05,13,1908-05-13,,other/NA,,,Other
5439,1908,Invalid,usa,M,,UNKNOWN,05,10,1908-05-10,,other/NA,P.M.,,Other
5440,1908,Unprovoked,usa,M,,Y,01,08,1908-01-08,,other/NA,,gathering,Other
5441,1907,Unprovoked,australia,M,,Y,12,21,1907-12-21,,bull shark,A.M.,bathing,bathing
5442,1907,Unprovoked,australia,M,,Y,10,18,1907-10-18,,other/NA,P.M.,bathing,bathing
5443,1907,Unprovoked,china,M,,N,10,16,1907-10-16,,other/NA,A.M.,fishing,fishing
5444,1907,Unprovoked,china,M,,Y,10,16,1907-10-16,,other/NA,,fishing,fishing
5445,1907,Unprovoked,australia,M,,N,10,14,1907-10-14,,other/NA,,bathing,bathing
5446,1907,Invalid,haiti,M,,UNKNOWN,10,12,1907-10-12,,other/NA,A.M.,,Other
5447,1907,Unprovoked,usa,M,,N,10,08,1907-10-08,,other/NA,A.M.,diving,diving
5448,1907,Invalid,england,M,,UNKNOWN,09,18,1907-09-18,,other/NA,P.M.,swimming,swimming
5449,1907,Unprovoked,croatia,F,,Y,09,11,1907-09-11,,other/NA,,swimming,swimming
5450,1907,Unprovoked,croatia,F,,Y,08,12,1907-08-12,,other/NA,,swimming,swimming
5451,1907,Unprovoked,croatia,M,,Y,08,12,1907-08-12,,other/NA,,swimming,swimming
5452,1907,Unprovoked,usa,M,,N,08,08,1907-08-08,,other/NA,,wading,wading
5453,1907,Unprovoked,croatia,F,,Y,07,14,1907-07-14,,other/NA,,swimming,swimming
5454,1907,Invalid,australia,M,,UNKNOWN,07,04,1907-07-04,,other/NA,,,Other
5455,1907,Unprovoked,usa,M,,N,07,01,1907-07-01,,other/NA,,floating,Other
5456,1907,Unprovoked,mexico,M,,N,04,20,1907-04-20,,other/NA,,bathing,bathing
5457,1907,Unprovoked,usa,M,,Y,03,26,1907-03-26,,other/NA,,fishing,fishing
5458,1907,Unprovoked,malta,M,,Y,03,07,1907-03-07,,white shark,,fishing,fishing
5459,1907,Unprovoked,philippines,M,,N,02,09,1907-02-09,,other/NA,,was sinking,Other
5460,1907,Unprovoked,new zealand,M,55,Y,02,05,1907-02-05,55.0,other/NA,,standing,standing
5461,1907,Unprovoked,australia,M,18,Y,02,03,1907-02-03,18.0,other/NA,,bathing,bathing
5464,1906,Unprovoked,jamaica,M,,N,11,16,1906-11-16,,other/NA,P.M.,fishing,fishing
5465,1906,Unprovoked,usa,M,,N,10,10,1906-10-10,,other/NA,,,Other
5466,1906,Unprovoked,usa,M,,Y,10,10,1906-10-10,,other/NA,,swimming,swimming
5467,1906,Unprovoked,usa,M,,N,10,10,1906-10-10,,other/NA,,diving,diving
5468,1906,Unprovoked,usa,M,,Y,10,10,1906-10-10,,other/NA,,swimming,swimming
5469,1906,Unprovoked,indonesia,M,,N,09,27,1906-09-27,,other/NA,,swimming,swimming
5470,1906,Unprovoked,indonesia,M,,Y,09,27,1906-09-27,,other/NA,,swimming,swimming
5471,1906,Unprovoked,australia,M,,Y,09,05,1906-09-05,,other/NA,,swimming,swimming
5472,1906,Provoked,usa,M,,N,09,01,1906-09-01,,other/NA,P.M.,fishing,fishing
5473,1906,Unprovoked,yemen,M,,N,08,20,1906-08-20,,other/NA,,diving,diving
5474,1906,Unprovoked,usa,M,,Y,08,04,1906-08-04,,other/NA,,,Other
5475,1906,Unprovoked,usa,M,,Y,07,05,1906-07-05,,other/NA,,swimming,swimming
5476,1906,Invalid,mozambique,M,,UNKNOWN,07,01,1906-07-01,,other/NA,,,Other
5477,1906,Unprovoked,indonesia,M,,Y,04,27,1906-04-27,,other/NA,,hard hat diving,Other
5478,1906,Provoked,australia,M,,N,04,16,1906-04-16,,other/NA,,shooting,Other
5479,1906,Unprovoked,australia,M,17,Y,04,14,1906-04-14,17.0,other/NA,,diving,diving
5480,1906,Sea Disaster,indonesia,M,,Y,04,10,1906-04-10,,other/NA,,,Other
5481,1906,Invalid,australia,M,18,UNKNOWN,04,02,1906-04-02,18.0,other/NA,,,Other
5482,1906,Invalid,new zealand,M,,UNKNOWN,02,14,1906-02-14,,other/NA,,swimming,swimming
5483,1906,Unprovoked,australia,M,31 or 33,Y,01,28,1906-01-28,31.0,other/NA,,bathing,bathing
5484,1906,Unprovoked,south africa,M,30,Y,01,20,1906-01-20,30.0,other/NA,,washing,Other
5485,1905,Unprovoked,south africa,M,,Y,12,31,1905-12-31,,other/NA,,floating or standing,Other
5486,1905,Invalid,australia,M,,UNKNOWN,12,29,1905-12-29,,other/NA,,bathing,bathing
5487,1905,Unprovoked,australia,M,,Y,09,29,1905-09-29,,other/NA,,swimming,swimming
5489,1905,Invalid,egypt,M,,UNKNOWN,08,24,1905-08-24,,tiger shark,,,Other
5490,1905,Unprovoked,usa,M,,N,08,01,1905-08-01,,other/NA,,swimming,swimming
5491,1905,Unprovoked,philippines,M,21,N,08,01,1905-08-01,21.0,other/NA,,bathing,bathing
5492,1905,Unprovoked,usa,M,16,Y,07,29,1905-07-29,16.0,other/NA,,wading,wading
5493,1905,Invalid,italy,M,8,UNKNOWN,07,25,1905-07-25,,other/NA,,,Other
5494,1905,Unprovoked,indonesia,M,,Y,07,02,1905-07-02,,other/NA,,,Other
5495,1905,Unprovoked,usa,M,,Y,07,01,1905-07-01,,other/NA,P.M.,fishing,fishing
5496,1905,Unprovoked,usa,M,,N,05,22,1905-05-22,,other/NA,,swimming,swimming
5497,1905,Unprovoked,south africa,M,26,Y,04,06,1905-04-06,26.0,other/NA,,swimming,swimming
5498,1905,Unprovoked,australia,M,40,N,03,26,1905-03-26,40.0,other/NA,,bathing,bathing
5499,1905,Invalid,australia,,,UNKNOWN,03,25,1905-03-25,,other/NA,,bathing,bathing
5500,1905,Invalid,australia,M,23,UNKNOWN,02,10,1905-02-10,23.0,other/NA,,bathing,bathing
5501,1905,Invalid,australia,M,39,UNKNOWN,01,01,1905-01-01,39.0,other/NA,P.M.,bathing,bathing
5503,1904,Unprovoked,philippines,M,,N,11,02,1904-11-02,,other/NA,,bathing,bathing
5504,1904,Unprovoked,indian ocean,M,,Y,10,11,1904-10-11,,other/NA,,,Other
5505,1904,Unprovoked,cuba,M,,Y,09,01,1904-09-01,,other/NA,,lost his footing,Other
5506,1904,Unprovoked,cuba,M,,Y,08,01,1904-08-01,,other/NA,,sailors clinging,Other
5507,1904,Unprovoked,usa,M,,N,07,28,1904-07-28,,other/NA,,sailing,Other
5508,1904,Unprovoked,usa,M,,Y,07,27,1904-07-27,,other/NA,,swimming,swimming
5509,1904,Unprovoked,italy,M,,Y,07,01,1904-07-01,,other/NA,,swimming,swimming
5510,1904,Unprovoked,australia,M,,Y,02,07,1904-02-07,,other/NA,,swimming,swimming
5511,1904,Unprovoked,new zealand,M,30,Y,02,04,1904-02-04,30.0,other/NA,,swimming,swimming
5512,1904,Unprovoked,new caledonia,M,,Y,01,23,1904-01-23,,other/NA,P.M.,bathing,bathing
5517,1903,Unprovoked,cuba,M,,Y,10,04,1903-10-04,,other/NA,,,Other
5518,1903,Unprovoked,usa,M,,N,09,16,1903-09-16,,other/NA,,fishing,fishing
5519,1903,Unprovoked,falkland islands,M,28,N,07,01,1903-07-01,28.0,other/NA,,swimming,swimming
5520,1903,Unprovoked,australia,M,,Y,06,21,1903-06-21,,other/NA,,swimming,swimming
5521,1903,Unprovoked,mexico,M,,Y,05,04,1903-05-04,,other/NA,,bathing,bathing
5522,1903,Unprovoked,australia,M,,Y,03,20,1903-03-20,,other/NA,,,Other
5523,1903,Unprovoked,australia,M,,Y,03,12,1903-03-12,,other/NA,,swimming,swimming
5524,1903,Unprovoked,australia,M,,Y,01,10,1903-01-10,,bull shark,,,Other
5527,1902,Unprovoked,nicaragua,M,30,Y,12,22,1902-12-22,30.0,other/NA,,swimming,swimming
5528,1902,Unprovoked,australia,M,17,Y,11,10,1902-11-10,17.0,other/NA,,swimming,swimming
5529,1902,Unprovoked,usa,M,,N,11,01,1902-11-01,,other/NA,A.M.,fishing,fishing
5530,1902,Unprovoked,italy,M,,Y,08,28,1902-08-28,,other/NA,,swimming,swimming
5531,1902,Boat,croatia,M,,N,08,24,1902-08-24,,other/NA,,fishing,fishing
5532,1902,Unprovoked,usa,M,,Y,08,08,1902-08-08,,other/NA,,catching,Other
5533,1902,Provoked,italy,M,,N,07,15,1902-07-15,,other/NA,,fishing,fishing
5534,1902,Provoked,usa,M,,N,07,06,1902-07-06,,other/NA,,swimming,swimming
5535,1902,Unprovoked,philippines,M,,N,06,02,1902-06-02,,other/NA,,,Other
5536,1902,Unprovoked,egypt,M,,N,06,01,1902-06-01,,other/NA,,sponge diving,Other
5537,1902,Invalid,south africa,M,,UNKNOWN,04,01,1902-04-01,,other/NA,,swimming,swimming
5538,1902,Provoked,new zealand,M,,N,02,22,1902-02-22,,other/NA,A.M.,standing,standing
5539,1902,Unprovoked,australia,M,,Y,01,25,1902-01-25,,other/NA,,dangling,Other
5540,1902,Invalid,south africa,M,,UNKNOWN,01,19,1902-01-19,,other/NA,,,Other
5541,1902,Unprovoked,australia,M,16,N,01,19,1902-01-19,16.0,other/NA,,swimming,swimming
5542,1901,Unprovoked,australia,M,10,N,12,01,1901-12-01,10.0,other/NA,,bathing,bathing
5543,1901,Unprovoked,philippines,M,,N,10,01,1901-10-01,,other/NA,,taking,Other
5544,1901,Unprovoked,cyprus,M,Teen,Y,09,23,1901-09-23,,other/NA,,swimming,swimming
5545,1901,Unprovoked,south africa,M,29,Y,07,30,1901-07-30,29.0,white shark,,swimming,swimming
5546,1901,Invalid,italy,M,20,UNKNOWN,07,17,1901-07-17,20.0,other/NA,P.M.,swimming,swimming
5547,1901,Invalid,yemen,M,,UNKNOWN,06,29,1901-06-29,,other/NA,,diving,diving
5548,1901,Unprovoked,philippines,M,,N,06,24,1901-06-24,,other/NA,,swimming,swimming
5549,1901,Unprovoked,australia,M,,Y,01,30,1901-01-30,,other/NA,,bathing,bathing
5551,1900,Unprovoked,australia,M,,Y,12,27,1900-12-27,,other/NA,,bathing,bathing
5552,1900,Unprovoked,south africa,M,30,Y,11,14,1900-11-14,30.0,other/NA,P.M.,swimming,swimming
5553,1900,Invalid,south africa,M,,UNKNOWN,10,27,1900-10-27,,other/NA,,swimming,swimming
5554,1900,Unprovoked,australia,M,,N,09,15,1900-09-15,,other/NA,,swimming,swimming
5555,1900,Unprovoked,usa,M,,UNKNOWN,09,13,1900-09-13,,other/NA,,diving,diving
5556,1900,Unprovoked,usa,M,,N,09,05,1900-09-05,,other/NA,P.M.,floating,Other
5557,1900,Unprovoked,usa,M,,N,08,21,1900-08-21,,other/NA,,bathing,bathing
5558,1900,Unprovoked,croatia,M,,Y,07,31,1900-07-31,,other/NA,P.M.,swimming,swimming
5559,1900,Invalid,usa,M,,UNKNOWN,07,14,1900-07-14,,other/NA,A.M.,hunting,Other
5560,1900,Provoked,usa,,,N,07,01,1900-07-01,,other/NA,,,Other
5561,1900,Unprovoked,australia,M,,N,01,28,1900-01-28,,other/NA,,standing,standing
5564,1899,Unprovoked,australia,M,,N,12,18,1899-12-18,,other/NA,,,Other
5565,1899,Sea Disaster,philippines,,,Y,11,20,1899-11-20,,other/NA,,,Other
5566,1899,Boat,australia,,,N,10,28,1899-10-28,,other/NA,P.M.,fishing,fishing
5567,1899,Unprovoked,libya,M,,N,10,12,1899-10-12,,other/NA,,diving,diving
5568,1899,Unprovoked,libya,M,,Y,10,12,1899-10-12,,other/NA,,sponge diving,Other
5569,1899,Unprovoked,mexico,M,,Y,09,11,1899-09-11,,other/NA,A.M.,swimming,swimming
5570,1899,Provoked,usa,M,,Y,08,23,1899-08-23,,other/NA,,hunting,Other
5571,1899,Unprovoked,usa,M,15,Y,08,15,1899-08-15,15.0,other/NA,,swimming,swimming
5572,1899,Unprovoked,egypt,M,9,N,08,08,1899-08-08,,other/NA,,floating,Other
5573,1899,Unprovoked,egypt,M,19,N,08,08,1899-08-08,19.0,other/NA,,bathing,bathing
5574,1899,Unprovoked,egypt,M,13,N,08,08,1899-08-08,13.0,other/NA,,bathing,bathing
5575,1899,Unprovoked,bahamas,M,,Y,07,08,1899-07-08,,other/NA,P.M.,,Other
5576,1899,Provoked,italy,M,,N,06,07,1899-06-07,,other/NA,P.M.,fishing,fishing
5577,1899,Invalid,new zealand,M,,UNKNOWN,06,02,1899-06-02,,other/NA,,attempting,Other
5578,1899,Invalid,philippines,M,,UNKNOWN,05,28,1899-05-28,,other/NA,,swimming,swimming
5579,1899,Unprovoked,italy,M,,Y,05,04,1899-05-04,,other/NA,,bathing,bathing
5580,1899,Invalid,australia,F,13,UNKNOWN,01,28,1899-01-28,13.0,other/NA,,bathing,bathing
5584,1898,Unprovoked,australia,M,,Y,12,28,1898-12-28,,other/NA,,,Other
5585,1898,Unprovoked,usa,M,,Y,10,28,1898-10-28,,other/NA,P.M.,,Other
5586,1898,Unprovoked,,M,,N,09,19,1898-09-19,,other/NA,,diving,diving
5587,1898,Unprovoked,,M,,N,09,19,1898-09-19,,other/NA,,diving,diving
5588,1898,Unprovoked,west indies,M,,Y,09,07,1898-09-07,,other/NA,,,Other
5589,1898,Unprovoked,usa,M,,N,08,22,1898-08-22,,other/NA,,swimming,swimming
5590,1898,Invalid,australia,M,,UNKNOWN,07,26,1898-07-26,,other/NA,,swimming,swimming
5591,1898,Unprovoked,yemen,M,24,Y,07,15,1898-07-15,24.0,other/NA,,swimming,swimming
5592,1898,Unprovoked,yemen,M,22,Y,07,14,1898-07-14,22.0,other/NA,,standing,standing
5593,1898,Unprovoked,cuba,M,,Y,07,01,1898-07-01,,other/NA,,swimming,swimming
5594,1898,Unprovoked,new caledonia,M,,Y,06,22,1898-06-22,,other/NA,,,Other
5595,1898,Sea Disaster,fiji,M,,N,04,13,1898-04-13,,other/NA,,,Other
5596,1898,Unprovoked,sri lanka,M,,Y,01,24,1898-01-24,,other/NA,,swimming,swimming
5605,1897,Provoked,usa,M,,N,12,04,1897-12-04,,other/NA,,angling,Other
5606,1897,Invalid,mexico,M,,UNKNOWN,10,15,1897-10-15,,other/NA,,diving,diving
5607,1897,Unprovoked,marshall islands,,,Y,10,05,1897-10-05,,other/NA,,fishing,fishing
5608,1897,Provoked,usa,M,,N,09,17,1897-09-17,,other/NA,,fishing,fishing
5609,1897,Unprovoked,usa,M,,N,09,06,1897-09-06,,other/NA,A.M.,standing,standing
5610,1897,Unprovoked,south africa,M,,Y,07,21,1897-07-21,,other/NA,,wading,wading
5611,1897,Sea Disaster,yemen,,,Y,06,09,1897-06-09,,other/NA,,,Other
5612,1897,Unprovoked,,M,,Y,03,15,1897-03-15,,other/NA,,swimming,swimming
5613,1897,Unprovoked,usa,M,,Y,03,15,1897-03-15,,other/NA,,fishing,fishing
5616,1896,Boat,australia,M,,N,12,23,1896-12-23,,other/NA,,fishing,fishing
5617,1896,Unprovoked,new zealand,M,26,Y,12,20,1896-12-20,26.0,other/NA,,bathing,bathing
5618,1896,Unprovoked,new zealand,M,,Y,12,17,1896-12-17,,other/NA,,,Other
5619,1896,Unprovoked,australia,M,,Y,11,29,1896-11-29,,other/NA,,swimming,swimming
5620,1896,Unprovoked,australia,M,,Y,11,01,1896-11-01,,other/NA,,,Other
5621,1896,Unprovoked,sri lanka,M,,N,09,11,1896-09-11,,other/NA,,diving,diving
5622,1896,Unprovoked,usa,M,35,Y,07,25,1896-07-25,35.0,other/NA,,fishing,fishing
